logstream_idc,logstream_province,logstream_isp,cmatch,real,predict
nj02,liaoning,CMNET,222,116.99658597098701,117.51
nj02,liaoning,CMNET,225,114.21187127992727,113.5675
nj02,liaoning,CMNET,228,75.03526500598362,74.94749999999998
nj02,liaoning,CMNET,333,115.59827503197126,117.605
nj02,liaoning,CMNET,351,85.32861201872454,85.5025
nj02,liaoning,CMNET,359,118.63389290440605,118.895
nj02,liaoning,CMNET,366,85.53418256563772,85.015
nj02,liaoning,CRTC,201,60.56422605647333,60.815
nj02,liaoning,CRTC,204,61.1172936899357,60.3825
nj02,liaoning,CRTC,207,0.0,0.0
nj02,liaoning,CRTC,222,12.254544246009386,12.4525
nj02,liaoning,CRTC,225,60.600896920516135,60.985
nj02,liaoning,CRTC,228,10.662731236976839,10.78
nj02,liaoning,CRTC,333,12.379984038674364,12.4075
nj02,liaoning,CRTC,351,61.379718059135634,61.1275
nj02,liaoning,CRTC,359,12.52845092863191,12.515
nj02,liaoning,CRTC,366,60.762340926261956,60.68000000000001
nj02,liaoning,DXTNET,201,1.644929722954609,1.6575
nj02,liaoning,DXTNET,204,1.6554534483056038,1.6574999999999998
nj02,liaoning,DXTNET,207,0.0,0.0
nj02,liaoning,DXTNET,222,1.3812475893656724,1.39
nj02,liaoning,DXTNET,225,1.6475347383864816,1.6449999999999998
nj02,liaoning,DXTNET,228,0.995020599717717,0.9975
nj02,liaoning,DXTNET,333,1.3752539350630972,1.38
nj02,liaoning,DXTNET,351,1.6381877581051074,1.6525
nj02,liaoning,DXTNET,359,1.3737550584271132,1.3875
nj02,liaoning,DXTNET,366,1.6567593677592878,1.655
nj02,liaoning,EGOVNET,201,0.0,0.0
nj02,liaoning,EGOVNET,204,0.0,0.0
nj02,liaoning,EGOVNET,207,0.0,0.0
nj02,liaoning,EGOVNET,222,0.0,0.0
nj02,liaoning,EGOVNET,225,0.0,0.0
nj02,liaoning,EGOVNET,228,0.0,0.0
nj02,liaoning,EGOVNET,333,0.0,0.0
nj02,liaoning,EGOVNET,351,0.0,0.0
nj02,liaoning,EGOVNET,359,0.0,0.0
nj02,liaoning,EGOVNET,366,0.0,0.0
nj02,liaoning,UNICOM,201,783.5913731387438,789.1725
nj02,liaoning,UNICOM,204,796.000632479988,786.1
nj02,liaoning,UNICOM,207,0.0,0.0
nj02,liaoning,UNICOM,222,1556.6859212174118,1553.3200000000004
nj02,liaoning,UNICOM,225,778.5478653882654,789.0225
nj02,liaoning,UNICOM,228,445.0652131486412,441.6525
nj02,liaoning,UNICOM,333,1538.2056486298268,1563.5575
nj02,liaoning,UNICOM,351,746.1595947456705,742.8824999999998
nj02,liaoning,UNICOM,359,1573.0474838757734,1570.4075000000007
nj02,liaoning,UNICOM,366,640.1833926964141,644.3699999999999
nj02,liaoning,other,201,3.1680181090160566,3.105
nj02,liaoning,other,204,3.163678619405487,3.155
nj02,liaoning,other,207,0.0,0.0
nj02,liaoning,other,222,27.75165455291373,27.64
nj02,liaoning,other,225,3.1931148822521265,3.1300000000000003
nj02,liaoning,other,228,14.352205376150879,14.23
nj02,liaoning,other,333,27.11450057710694,27.61
nj02,liaoning,other,351,3.128862487455564,3.16
nj02,liaoning,other,359,27.618596882748665,27.6525
nj02,liaoning,other,366,2.792849998740762,2.7875
nj02,liaoning,unknown_isp,201,0.0,0.0
nj02,liaoning,unknown_isp,204,0.0,0.0
nj02,liaoning,unknown_isp,207,0.0,0.0
nj02,liaoning,unknown_isp,222,0.0,0.0
nj02,liaoning,unknown_isp,225,0.0,0.0
nj02,liaoning,unknown_isp,228,0.0,0.0
nj02,liaoning,unknown_isp,333,0.0,0.0
nj02,liaoning,unknown_isp,351,0.0,0.0
nj02,liaoning,unknown_isp,359,0.0,0.0
nj02,liaoning,unknown_isp,366,0.0,0.0
nj02,neimenggu,ALIBABA,201,-0.0,4.0
nj02,neimenggu,ALIBABA,204,-0.0,4.0
nj02,neimenggu,ALIBABA,207,0.0,0.0
nj02,neimenggu,ALIBABA,222,-0.0,2.0
nj02,neimenggu,ALIBABA,225,-0.0,4.0
nj02,neimenggu,ALIBABA,228,-0.0,1.0
nj02,neimenggu,ALIBABA,333,-0.0,2.0
nj02,neimenggu,ALIBABA,351,-0.0,4.0
nj02,neimenggu,ALIBABA,359,-0.0,2.0
nj02,neimenggu,ALIBABA,366,-0.0,4.0
nj02,neimenggu,CERNET,201,1.013504546724361,1.0025
nj02,neimenggu,CERNET,204,1.00395948768171,1.0075
nj02,neimenggu,CERNET,207,0.0,0.0
nj02,neimenggu,CERNET,222,1.6596473237209515,1.6825
nj02,neimenggu,CERNET,225,0.979288027165074,0.995
nj02,neimenggu,CERNET,228,1.2546313765279393,1.265
nj02,neimenggu,CERNET,333,1.6833827115878124,1.6799999999999995
nj02,neimenggu,CERNET,351,0.9959216116903906,1.0074999999999998
nj02,neimenggu,CERNET,359,1.6875208148796415,1.685
nj02,neimenggu,CERNET,366,1.0096331917194374,1.0025
nj02,neimenggu,CHINANET,201,29.84419235038495,29.935
nj02,neimenggu,CHINANET,204,30.366552437340985,30.0025
nj02,neimenggu,CHINANET,207,0.0,0.0
nj02,neimenggu,CHINANET,222,431.88432551357204,435.3175
nj02,neimenggu,CHINANET,225,29.84978732869033,29.8925
nj02,neimenggu,CHINANET,228,119.9914289268974,118.6725
nj02,neimenggu,CHINANET,333,440.06497588651735,436.46
nj02,neimenggu,CHINANET,351,24.872783909973016,25.2325
nj02,neimenggu,CHINANET,359,440.35887893698066,439.4575
nj02,neimenggu,CHINANET,366,23.23668642683872,22.915
nj02,neimenggu,CMNET,201,14.08209978057882,13.93
nj02,neimenggu,CMNET,204,13.845308948670935,13.955
nj02,neimenggu,CMNET,207,0.0,0.0
nj02,neimenggu,CMNET,222,38.35881681724793,37.945
nj02,neimenggu,CMNET,225,13.826476044937422,13.8525
nj02,neimenggu,CMNET,228,8.846657080383366,8.915
nj02,neimenggu,CMNET,333,38.08771807927074,37.8575
nj02,neimenggu,CMNET,351,1.5730115547825234,1.5575
nj02,neimenggu,CMNET,359,37.843826481201695,37.9125
nj02,neimenggu,CMNET,366,1.5253602649212055,1.5475
nj02,neimenggu,CRTC,201,1.072485684148899,1.0775
nj02,neimenggu,CRTC,204,1.1137349601178255,1.1
nj02,neimenggu,CRTC,207,0.0,0.0
nj02,neimenggu,CRTC,222,1.0009980758094588,1.005
nj02,neimenggu,CRTC,225,1.0791213545396616,1.08
nj02,neimenggu,CRTC,228,1.013205993122975,1.0025
nj02,neimenggu,CRTC,333,1.0019296722914446,0.995
nj02,neimenggu,CRTC,351,1.0554727932960997,1.045
nj02,neimenggu,CRTC,359,1.005842130552174,1.01
nj02,neimenggu,CRTC,366,1.0079901950660575,1.0225
nj02,neimenggu,DXTNET,201,0.0,0.0
nj02,neimenggu,DXTNET,204,0.0,0.0
nj02,neimenggu,DXTNET,207,0.0,0.0
nj02,neimenggu,DXTNET,222,0.7752693253926551,0.77
nj02,neimenggu,DXTNET,225,0.0,0.0
nj02,neimenggu,DXTNET,228,0.9395547468039354,0.9425
nj02,neimenggu,DXTNET,333,0.7507725562829047,0.77
nj02,neimenggu,DXTNET,351,0.0,0.0
nj02,neimenggu,DXTNET,359,0.7626717940063692,0.77
nj02,neimenggu,DXTNET,366,0.0,0.0
nj02,neimenggu,EGOVNET,201,0.0,0.0
nj02,neimenggu,EGOVNET,204,0.0,0.0
nj02,neimenggu,EGOVNET,207,0.0,0.0
nj02,neimenggu,EGOVNET,222,0.0,0.0
nj02,neimenggu,EGOVNET,225,0.0,0.0
nj02,neimenggu,EGOVNET,228,0.0,0.0
nj02,neimenggu,EGOVNET,333,0.0,0.0
nj02,neimenggu,EGOVNET,351,0.0,0.0
nj02,neimenggu,EGOVNET,359,0.0,0.0
nj02,neimenggu,EGOVNET,366,0.0,0.0
nj02,neimenggu,UNICOM,201,330.69407592678886,327.3275
nj02,neimenggu,UNICOM,204,327.26316128998855,327.77
nj02,neimenggu,UNICOM,207,0.0,0.0
nj02,neimenggu,UNICOM,222,1099.7162131213654,1109.1775
nj02,neimenggu,UNICOM,225,333.4801860350237,330.165
nj02,neimenggu,UNICOM,228,302.3207525969768,305.0225
nj02,neimenggu,UNICOM,333,1116.8347514278466,1103.3575
nj02,neimenggu,UNICOM,351,318.39654650184923,311.06
nj02,neimenggu,UNICOM,359,1118.75254116348,1106.815
nj02,neimenggu,UNICOM,366,253.0709856031703,253.9825
nj02,neimenggu,other,201,1.6378421632459803,1.6275
nj02,neimenggu,other,204,1.6237481507208742,1.6325
nj02,neimenggu,other,207,0.0,0.0
nj02,neimenggu,other,222,1.4238051938206089,1.4
nj02,neimenggu,other,225,1.6082238182621584,1.6375
nj02,neimenggu,other,228,1.3443809600532715,1.335
nj02,neimenggu,other,333,1.3811297763128083,1.4049999999999998
nj02,neimenggu,other,351,1.619609680519721,1.6224999999999998
nj02,neimenggu,other,359,1.4089159091299612,1.4025
nj02,neimenggu,other,366,1.3866665173567483,1.3650000000000002
nj02,neimenggu,unknown_isp,201,0.0,0.0
nj02,neimenggu,unknown_isp,204,0.0,0.0
nj02,neimenggu,unknown_isp,207,0.0,0.0
nj02,neimenggu,unknown_isp,222,0.0,0.0
nj02,neimenggu,unknown_isp,225,0.0,0.0
nj02,neimenggu,unknown_isp,228,0.0,0.0
nj02,neimenggu,unknown_isp,333,0.0,0.0
nj02,neimenggu,unknown_isp,351,0.0,0.0
nj02,neimenggu,unknown_isp,359,0.0,0.0
nj02,neimenggu,unknown_isp,366,0.0,0.0
nj02,ningxia,ALIBABA,201,-0.0,2.0
nj02,ningxia,ALIBABA,204,-0.0,2.0
nj02,ningxia,ALIBABA,207,0.0,0.0
nj02,ningxia,ALIBABA,222,-0.0,1.0
nj02,ningxia,ALIBABA,225,-0.0,2.0
nj02,ningxia,ALIBABA,228,-0.0,1.0
nj02,ningxia,ALIBABA,333,-0.0,1.0
nj02,ningxia,ALIBABA,351,-0.0,2.0
nj02,ningxia,ALIBABA,359,-0.0,1.0
nj02,ningxia,ALIBABA,366,-0.0,1.0
nj02,ningxia,CERNET,201,1.0024306445894993,1.0099999999999998
nj02,ningxia,CERNET,204,0.991220234238414,0.9975
nj02,ningxia,CERNET,207,0.0,0.0
nj02,ningxia,CERNET,222,1.103294146124975,1.1025
nj02,ningxia,CERNET,225,1.0087451580353248,0.9925
nj02,ningxia,CERNET,228,1.0890928542652218,1.1
nj02,ningxia,CERNET,333,1.1187839320717834,1.1125000000000005
nj02,ningxia,CERNET,351,0.9905507194263535,0.9975
nj02,ningxia,CERNET,359,1.114520661460454,1.125
nj02,ningxia,CERNET,366,0.9947588392934771,0.995
nj02,ningxia,CHINANET,201,20.358349973882707,20.18
nj02,ningxia,CHINANET,204,20.200600409667413,20.155
nj02,ningxia,CHINANET,207,0.0,0.0
nj02,ningxia,CHINANET,222,264.3876428384344,259.7325
nj02,ningxia,CHINANET,225,19.777662036178473,20.135
nj02,ningxia,CHINANET,228,70.9197084396988,70.3825
nj02,ningxia,CHINANET,333,260.0183411578599,260.9775
nj02,ningxia,CHINANET,351,14.455789803617751,14.465
nj02,ningxia,CHINANET,359,256.6137550957785,259.77750000000003
nj02,ningxia,CHINANET,366,12.27301846503225,12.17
nj02,ningxia,CMNET,201,4.3909567471167605,4.3625
nj02,ningxia,CMNET,204,4.352632249799182,4.375
nj02,ningxia,CMNET,207,0.0,0.0
nj02,ningxia,CMNET,222,8.586451042392591,8.5175
nj02,ningxia,CMNET,225,4.332817510572846,4.3325
nj02,ningxia,CMNET,228,2.2380480608288758,2.2025
nj02,ningxia,CMNET,333,8.48686882049961,8.504999999999999
nj02,ningxia,CMNET,351,1.8615671760219568,1.8625000000000005
nj02,ningxia,CMNET,359,8.586339489225093,8.5225
nj02,ningxia,CMNET,366,1.8794938677323216,1.8775
nj02,ningxia,CRTC,201,1.788386461889225,1.77
nj02,ningxia,CRTC,204,1.7850075071825136,1.7825
nj02,ningxia,CRTC,207,0.0,0.0
nj02,ningxia,CRTC,222,1.2688361597829514,1.25
nj02,ningxia,CRTC,225,1.7801088692533136,1.7825
nj02,ningxia,CRTC,228,0.993300206119561,0.9975
nj02,ningxia,CRTC,333,1.2330761031648567,1.24
nj02,ningxia,CRTC,351,1.7777295704424891,1.7674999999999998
nj02,ningxia,CRTC,359,1.2728925304691956,1.2575
nj02,ningxia,CRTC,366,1.7758982156096967,1.7825000000000002
nj02,ningxia,DXTNET,201,0.0,0.0
nj02,ningxia,DXTNET,204,0.0,0.0
nj02,ningxia,DXTNET,207,0.0,0.0
nj02,ningxia,DXTNET,222,0.12965804800443706,0.13
nj02,ningxia,DXTNET,225,0.0,0.0
nj02,ningxia,DXTNET,228,0.0,0.0
nj02,ningxia,DXTNET,333,0.12792593587713627,0.1275
nj02,ningxia,DXTNET,351,0.0,0.0
nj02,ningxia,DXTNET,359,0.12896077981542747,0.13
nj02,ningxia,DXTNET,366,0.0,0.0
nj02,ningxia,EGOVNET,201,0.0,0.0
nj02,ningxia,EGOVNET,204,0.0,0.0
nj02,ningxia,EGOVNET,207,0.0,0.0
nj02,ningxia,EGOVNET,222,0.0,0.0
nj02,ningxia,EGOVNET,225,0.0,0.0
nj02,ningxia,EGOVNET,228,0.0,0.0
nj02,ningxia,EGOVNET,333,0.0,0.0
nj02,ningxia,EGOVNET,351,0.0,0.0
nj02,ningxia,EGOVNET,359,0.0,0.0
nj02,ningxia,EGOVNET,366,0.0,0.0
nj02,ningxia,UNICOM,201,18.249492481361127,17.9475
nj02,ningxia,UNICOM,204,17.763360522978925,17.795
nj02,ningxia,UNICOM,207,0.0,0.0
nj02,ningxia,UNICOM,222,95.98752177202239,95.885
nj02,ningxia,UNICOM,225,17.961420691496098,18.0025
nj02,ningxia,UNICOM,228,33.07508964717402,33.254999999999995
nj02,ningxia,UNICOM,333,96.47929734683017,96.38
nj02,ningxia,UNICOM,351,16.852260484827394,16.8475
nj02,ningxia,UNICOM,359,96.70046937387707,95.83
nj02,ningxia,UNICOM,366,15.984366579098266,15.855
nj02,ningxia,other,201,1.0168059674196048,1.0025
nj02,ningxia,other,204,0.9894773581878847,0.9925
nj02,ningxia,other,207,0.0,0.0
nj02,ningxia,other,222,1.3839272246396908,1.4175
nj02,ningxia,other,225,1.0210665997609922,1.0
nj02,ningxia,other,228,0.0,0.0
nj02,ningxia,other,333,1.4335102207762642,1.4274999999999998
nj02,ningxia,other,351,0.9977286193530387,1.005
nj02,ningxia,other,359,1.4207929454282824,1.42
nj02,ningxia,other,366,0.9964929620552075,0.995
nj02,ningxia,unknown_isp,201,0.0,0.0
nj02,ningxia,unknown_isp,204,0.0,0.0
nj02,ningxia,unknown_isp,207,0.0,0.0
nj02,ningxia,unknown_isp,222,0.0,0.0
nj02,ningxia,unknown_isp,225,0.0,0.0
nj02,ningxia,unknown_isp,228,0.0,0.0
nj02,ningxia,unknown_isp,333,0.0,0.0
nj02,ningxia,unknown_isp,351,0.0,0.0
nj02,ningxia,unknown_isp,359,0.0,0.0
nj02,ningxia,unknown_isp,366,0.0,0.0
nj02,qinghai,ALIBABA,201,0.0,0.0
nj02,qinghai,ALIBABA,204,0.0,0.0
nj02,qinghai,ALIBABA,207,0.0,0.0
nj02,qinghai,ALIBABA,222,0.0,0.0
nj02,qinghai,ALIBABA,225,0.0,0.0
nj02,qinghai,ALIBABA,228,0.0,0.0
nj02,qinghai,ALIBABA,333,0.0,0.0
nj02,qinghai,ALIBABA,351,0.0,0.0
nj02,qinghai,ALIBABA,359,0.0,0.0
nj02,qinghai,ALIBABA,366,0.0,0.0
nj02,qinghai,CERNET,201,1.5831061530884263,1.59
nj02,qinghai,CERNET,204,1.5694745150430545,1.5675
nj02,qinghai,CERNET,207,0.0,0.0
nj02,qinghai,CERNET,222,1.7165197778438248,1.6949999999999998
nj02,qinghai,CERNET,225,1.5980217288893261,1.5925
nj02,qinghai,CERNET,228,1.7120046880233741,1.7
nj02,qinghai,CERNET,333,1.7271406429996203,1.7174999999999998
nj02,qinghai,CERNET,351,1.574511585429605,1.5775
nj02,qinghai,CERNET,359,1.6939365219149385,1.68
nj02,qinghai,CERNET,366,1.561957128423672,1.5950000000000002
nj02,qinghai,CHINANET,201,7.256461619825979,7.300000000000002
nj02,qinghai,CHINANET,204,7.280795384020572,7.2275
nj02,qinghai,CHINANET,207,0.0,0.0
nj02,qinghai,CHINANET,222,147.20405419892515,147.5475
nj02,qinghai,CHINANET,225,7.18459464829935,7.2650000000000015
nj02,qinghai,CHINANET,228,41.208106858919656,41.6125
nj02,qinghai,CHINANET,333,150.31936917949574,146.9475
nj02,qinghai,CHINANET,351,6.227894048691465,6.29
nj02,qinghai,CHINANET,359,147.85389937935577,147.76000000000005
nj02,qinghai,CHINANET,366,6.013571227254384,6.017499999999999
nj02,qinghai,CMNET,201,4.367037942263661,4.3375
nj02,qinghai,CMNET,204,4.311030189173214,4.315
nj02,qinghai,CMNET,207,0.0,0.0
nj02,qinghai,CMNET,222,4.904212297264764,4.9350000000000005
nj02,qinghai,CMNET,225,4.255539767909739,4.289999999999999
nj02,qinghai,CMNET,228,1.8358437086439683,1.82
nj02,qinghai,CMNET,333,4.877218940588239,4.92
nj02,qinghai,CMNET,351,1.221426810246989,1.205
nj02,qinghai,CMNET,359,4.911123977597211,4.905
nj02,qinghai,CMNET,366,1.3386493415196947,1.365
nj02,qinghai,CRTC,201,1.3236015370142533,1.33
nj02,qinghai,CRTC,204,1.3164033834244449,1.3350000000000002
nj02,qinghai,CRTC,207,0.0,0.0
nj02,qinghai,CRTC,222,1.0680904788439975,1.0825
nj02,qinghai,CRTC,225,1.323717050560052,1.335
nj02,qinghai,CRTC,228,1.060937370645306,1.08
nj02,qinghai,CRTC,333,1.0767422054326772,1.0775
nj02,qinghai,CRTC,351,1.5714906648473477,1.565
nj02,qinghai,CRTC,359,1.0677344281844088,1.0875
nj02,qinghai,CRTC,366,1.5510616833380455,1.5675
nj02,qinghai,DXTNET,201,1.2211077774266816,1.2225
nj02,qinghai,DXTNET,204,1.2176668895672416,1.2274999999999998
nj02,qinghai,DXTNET,207,0.0,0.0
nj02,qinghai,DXTNET,222,0.9882711445672299,0.995
nj02,qinghai,DXTNET,225,1.2324310755827503,1.2325
nj02,qinghai,DXTNET,228,0.6236927533671304,0.6174999999999999
nj02,qinghai,DXTNET,333,0.9928523694481419,1.0
nj02,qinghai,DXTNET,351,1.2308855068498334,1.2375
nj02,qinghai,DXTNET,359,0.9918909167611009,0.9925
nj02,qinghai,DXTNET,366,1.2243775020052607,1.2325000000000002
nj02,qinghai,EGOVNET,201,0.0,0.0
nj02,qinghai,EGOVNET,204,0.0,0.0
nj02,qinghai,EGOVNET,207,0.0,0.0
nj02,qinghai,EGOVNET,222,0.0,0.0
nj02,qinghai,EGOVNET,225,0.0,0.0
nj02,qinghai,EGOVNET,228,0.0,0.0
nj02,qinghai,EGOVNET,333,0.0,0.0
nj02,qinghai,EGOVNET,351,0.0,0.0
nj02,qinghai,EGOVNET,359,0.0,0.0
nj02,qinghai,EGOVNET,366,0.0,0.0
nj02,qinghai,UNICOM,201,14.421251079254574,14.4475
nj02,qinghai,UNICOM,204,14.452097057850665,14.4925
nj02,qinghai,UNICOM,207,0.0,0.0
nj02,qinghai,UNICOM,222,49.721746271768986,50.235
nj02,qinghai,UNICOM,225,14.793201521550008,14.5275
nj02,qinghai,UNICOM,228,13.593786740538977,13.517499999999998
nj02,qinghai,UNICOM,333,50.26839659291058,50.040000000000006
nj02,qinghai,UNICOM,351,13.959122589036731,14.0575
nj02,qinghai,UNICOM,359,49.104481666494756,50.02500000000001
nj02,qinghai,UNICOM,366,13.065989644501228,12.915
nj02,qinghai,other,201,1.9658271846751685,1.9525
nj02,qinghai,other,204,1.9068970127157319,1.945
nj02,qinghai,other,207,0.0,0.0
nj02,qinghai,other,222,7.734238941491992,7.8925
nj02,qinghai,other,225,1.9236033426908727,1.9425
nj02,qinghai,other,228,3.108107479152391,3.1049999999999995
nj02,qinghai,other,333,7.740892554461364,7.84
nj02,qinghai,other,351,1.9569294728434663,1.9575
nj02,qinghai,other,359,7.887643964472379,7.895
nj02,qinghai,other,366,1.0239069042771944,1.01
nj02,qinghai,unknown_isp,201,0.0,0.0
nj02,qinghai,unknown_isp,204,0.0,0.0
nj02,qinghai,unknown_isp,207,0.0,0.0
nj02,qinghai,unknown_isp,222,0.0,0.0
nj02,qinghai,unknown_isp,225,0.0,0.0
nj02,qinghai,unknown_isp,228,0.0,0.0
nj02,qinghai,unknown_isp,333,0.0,0.0
nj02,qinghai,unknown_isp,351,0.0,0.0
nj02,qinghai,unknown_isp,359,0.0,0.0
nj02,qinghai,unknown_isp,366,0.0,0.0
nj02,shaanxi,ALIBABA,201,-0.0,1.0
nj02,shaanxi,ALIBABA,204,-0.0,2.0
nj02,shaanxi,ALIBABA,207,0.0,0.0
nj02,shaanxi,ALIBABA,222,-0.0,0.0
nj02,shaanxi,ALIBABA,225,-0.0,2.0
nj02,shaanxi,ALIBABA,228,-0.0,0.0
nj02,shaanxi,ALIBABA,333,-0.0,0.0
nj02,shaanxi,ALIBABA,351,-0.0,1.0
nj02,shaanxi,ALIBABA,359,-0.0,0.0
nj02,shaanxi,ALIBABA,366,-0.0,1.0
nj02,shaanxi,CERNET,201,7.964698151389398,8.1
nj02,shaanxi,CERNET,204,8.126831343222431,8.2
nj02,shaanxi,CERNET,207,0.0,0.0
nj02,shaanxi,CERNET,222,1.171418674455791,1.1825
nj02,shaanxi,CERNET,225,8.273347574316167,8.1575
nj02,shaanxi,CERNET,228,1.1870452888103447,1.1925
nj02,shaanxi,CERNET,333,1.1989338609349136,1.185
nj02,shaanxi,CERNET,351,8.193144168589535,8.13
nj02,shaanxi,CERNET,359,1.1596795965056321,1.1775
nj02,shaanxi,CERNET,366,7.485094011715589,7.55
nj02,shaanxi,CHINANET,201,6855.570835313301,6956.46
nj02,shaanxi,CHINANET,204,7034.27886171586,6973.370000000001
nj02,shaanxi,CHINANET,207,0.0,0.0
nj02,shaanxi,CHINANET,222,352.80896603493596,345.19999999999993
nj02,shaanxi,CHINANET,225,6892.379403824277,6970.0975
nj02,shaanxi,CHINANET,228,121.28086072346349,118.7875
nj02,shaanxi,CHINANET,333,346.7547843838557,345.8725
nj02,shaanxi,CHINANET,351,6487.99157423595,6493.8225
nj02,shaanxi,CHINANET,359,348.3647887930565,346.5275000000001
nj02,shaanxi,CHINANET,366,5715.38024185265,5833.37
nj02,shaanxi,CMNET,201,23.802242544539634,23.5275
nj02,shaanxi,CMNET,204,23.34664620346574,23.595
nj02,shaanxi,CMNET,207,0.0,0.0
nj02,shaanxi,CMNET,222,52.73291401099626,52.41
nj02,shaanxi,CMNET,225,23.56697072955397,23.495
nj02,shaanxi,CMNET,228,12.648176603534434,12.8125
nj02,shaanxi,CMNET,333,52.1514643862155,52.0025
nj02,shaanxi,CMNET,351,6.621170433636767,6.824999999999998
nj02,shaanxi,CMNET,359,50.92169599405483,51.955
nj02,shaanxi,CMNET,366,6.853002177131137,6.777500000000002
nj02,shaanxi,CRTC,201,74.42968112223157,74.2225
nj02,shaanxi,CRTC,204,75.30836215329937,74.8075
nj02,shaanxi,CRTC,207,0.0,0.0
nj02,shaanxi,CRTC,222,44.04331725149321,44.005
nj02,shaanxi,CRTC,225,75.39480094447858,75.35
nj02,shaanxi,CRTC,228,43.431537695825035,43.7675
nj02,shaanxi,CRTC,333,45.45076736222639,44.6125
nj02,shaanxi,CRTC,351,74.48478202869276,75.1625
nj02,shaanxi,CRTC,359,44.44195671139053,44.07750000000001
nj02,shaanxi,CRTC,366,75.124220926602,74.5925
nj02,shaanxi,DXTNET,201,1.7651254555510847,1.7500000000000002
nj02,shaanxi,DXTNET,204,1.7350827702126947,1.725
nj02,shaanxi,DXTNET,207,0.0,0.0
nj02,shaanxi,DXTNET,222,0.9843294623334223,0.9975
nj02,shaanxi,DXTNET,225,1.7817584639120607,1.7475
nj02,shaanxi,DXTNET,228,1.2169288511533083,1.215
nj02,shaanxi,DXTNET,333,1.0188777905622866,1.005
nj02,shaanxi,DXTNET,351,1.4143945909799829,1.3924999999999998
nj02,shaanxi,DXTNET,359,0.9792961227310497,1.0
nj02,shaanxi,DXTNET,366,1.3687793813087392,1.3825
nj02,shaanxi,EGOVNET,201,0.0,0.0
nj02,shaanxi,EGOVNET,204,0.0,0.0
nj02,shaanxi,EGOVNET,207,0.0,0.0
nj02,shaanxi,EGOVNET,222,0.0,0.0
nj02,shaanxi,EGOVNET,225,0.0,0.0
nj02,shaanxi,EGOVNET,228,0.0,0.0
nj02,shaanxi,EGOVNET,333,0.0,0.0
nj02,shaanxi,EGOVNET,351,0.0,0.0
nj02,shaanxi,EGOVNET,359,0.0,0.0
nj02,shaanxi,EGOVNET,366,0.0,0.0
nj02,shaanxi,UNICOM,201,210.5646517759229,208.29
nj02,shaanxi,UNICOM,204,209.4575818405783,209.7475
nj02,shaanxi,UNICOM,207,0.0,0.0
nj02,shaanxi,UNICOM,222,645.1642430487963,642.385
nj02,shaanxi,UNICOM,225,212.5598396829591,210.6875
nj02,shaanxi,UNICOM,228,181.49370497745704,183.61
nj02,shaanxi,UNICOM,333,641.8346531646885,639.1474999999998
nj02,shaanxi,UNICOM,351,197.04229636490263,197.2975
nj02,shaanxi,UNICOM,359,659.4651489557104,647.4525
nj02,shaanxi,UNICOM,366,180.3781846522705,179.62
nj02,shaanxi,other,201,60.920019984396525,60.83
nj02,shaanxi,other,204,61.63730873960159,61.8275
nj02,shaanxi,other,207,0.0,0.0
nj02,shaanxi,other,222,1.0980722755502799,1.11
nj02,shaanxi,other,225,62.38405420233327,61.63249999999999
nj02,shaanxi,other,228,1.239703692959127,1.245
nj02,shaanxi,other,333,1.119998511841258,1.12
nj02,shaanxi,other,351,61.910255675330404,61.99500000000001
nj02,shaanxi,other,359,1.1000470859995901,1.115
nj02,shaanxi,other,366,61.78271195284763,61.2625
nj02,shaanxi,unknown_isp,201,0.0,0.0
nj02,shaanxi,unknown_isp,204,0.0,0.0
nj02,shaanxi,unknown_isp,207,0.0,0.0
nj02,shaanxi,unknown_isp,222,0.0,0.0
nj02,shaanxi,unknown_isp,225,0.0,0.0
nj02,shaanxi,unknown_isp,228,0.0,0.0
nj02,shaanxi,unknown_isp,333,0.0,0.0
nj02,shaanxi,unknown_isp,351,0.0,0.0
nj02,shaanxi,unknown_isp,359,0.0,0.0
nj02,shaanxi,unknown_isp,366,0.0,0.0
nj02,shandong,ALIBABA,201,-0.0,295.0
nj02,shandong,ALIBABA,204,-0.0,295.0
nj02,shandong,ALIBABA,207,0.0,0.0
nj02,shandong,ALIBABA,222,-0.0,101.0
nj02,shandong,ALIBABA,225,-0.0,296.0
nj02,shandong,ALIBABA,228,-0.0,29.0
nj02,shandong,ALIBABA,333,-0.0,100.0
nj02,shandong,ALIBABA,351,-0.0,295.0
nj02,shandong,ALIBABA,359,-0.0,101.0
nj02,shandong,ALIBABA,366,-0.0,246.0
nj02,shandong,CERNET,201,190.5871918532108,191.7125
nj02,shandong,CERNET,204,193.39725279600273,193.2475
nj02,shandong,CERNET,207,0.0,0.0
nj02,shandong,CERNET,222,63.923888717090996,63.80750000000001
nj02,shandong,CERNET,225,192.5115836852965,193.38
nj02,shandong,CERNET,228,63.46257351315005,62.955
nj02,shandong,CERNET,333,64.72076971622765,64.4075
nj02,shandong,CERNET,351,191.27358580659887,194.4025
nj02,shandong,CERNET,359,64.93883341266734,64.1375
nj02,shandong,CERNET,366,194.11769367430193,194.0775
nj02,shandong,CHINANET,201,2162.2463750948696,2182.9
nj02,shandong,CHINANET,204,2207.1061404315406,2202.695
nj02,shandong,CHINANET,207,0.0,0.0
nj02,shandong,CHINANET,222,1338.1946573200569,1350.8775
